'sample interval','PLETH ','V '
113358,0.00000000,-0.01492537
113359,-0.03400000,-0.02149254
113360,-0.06250000,-0.02805970
113361,-0.08950000,-0.03462687
113362,-0.11400000,-0.02507463
113363,-0.13650000,-0.02149254
113364,-0.15350000,-0.03820896
113365,-0.16800000,-0.02805970
113366,-0.18050000,-0.01492537
113367,-0.17750000,-0.02507463
113368,-0.16050000,-0.02507463
113369,-0.13350000,-0.02507463
113370,-0.11400000,-0.02149254
113371,-0.10650000,-0.02149254
113372,-0.11400000,-0.01194030
113373,-0.12800000,-0.01194030
113374,-0.15500000,-0.01492537
113375,-0.19600000,-0.02805970
113376,-0.24600000,-0.00835821
113377,-0.30000000,-0.00835821
113378,-0.34850000,-0.01194030
113379,-0.38100000,-0.01194030
113380,-0.39650000,-0.01194030
113381,-0.39950000,-0.01194030
113382,-0.39250000,-0.01194030
113383,-0.38400000,-0.01194030
113384,-0.37700000,-0.00179104
113385,-0.37800000,0.00119403
113386,-0.37700000,0.00119403
113387,-0.37800000,0.00716418
113388,-0.37800000,0.01373134
113389,-0.37950000,0.00119403
113390,-0.38100000,0.00119403
113391,-0.38400000,0.00119403
113392,-0.37900000,-0.00537313
113393,-0.38650000,0.00119403
113394,-0.39750000,-0.01194030
113395,-0.41300000,-0.01194030
113396,-0.43300000,-0.01194030
113397,-0.45550000,-0.00179104
113398,-0.47400000,-0.00179104
113399,-0.48950000,0.04298507
113400,-0.50350000,0.12179104
113401,-0.51500000,0.16776119
113402,-0.52500000,0.13492537
113403,-0.53600000,-0.11641791
113404,-0.54300000,-0.36537313
113405,-0.55150000,-0.49970149
113406,-0.56000000,-0.55522388
113407,-0.56600000,-0.42447761
113408,-0.57000000,-0.24417910
113409,-0.57300000,-0.09373134
113410,-0.57300000,0.00417910
113411,-0.57000000,0.04955224
113412,-0.56850000,0.07582090
113413,-0.56750000,0.08238806
113414,-0.56600000,0.09253731
113415,-0.56450000,0.09253731
113416,-0.56450000,0.10567164
113417,-0.56450000,0.10208955
113418,-0.56300000,0.10865672
113419,-0.56300000,0.10567164
113420,-0.56150000,0.11522388
113421,-0.56000000,0.11522388
113422,-0.55750000,0.11880597
113423,-0.55300000,0.12179104
113424,-0.54900000,0.13194030
113425,-0.54050000,0.12179104
113426,-0.52900000,0.12835821
113427,-0.51050000,0.13194030
113428,-0.48800000,0.13850746
113429,-0.45850000,0.14507463
113430,-0.42000000,0.15820896
113431,-0.37500000,0.17134328
113432,-0.32100000,0.18089552
113433,-0.26200000,0.18447761
113434,-0.19550000,0.18447761
113435,-0.12600000,0.19044776
113436,-0.05100000,0.17432836
113437,0.02100000,0.17791045
113438,0.09300000,0.16477612
113439,0.16250000,0.14805970
113440,0.22900000,0.12537313
113441,0.28800000,0.10567164
113442,0.34200000,0.08238806
113443,0.39150000,0.07283582
113444,0.43400000,0.04656716
113445,0.46900000,0.02029851
113446,0.50050000,0.01373134
113447,0.52300000,0.01373134
113448,0.53850000,0.00417910
113449,0.54850000,0.00119403
113450,0.55250000,0.00119403
113451,0.54850000,0.00716418
113452,0.54000000,0.00119403
113453,0.52450000,0.00119403
113454,0.50300000,0.00119403
113455,0.47350000,0.00119403
113456,0.44100000,0.00119403
113457,0.40400000,0.00119403
113458,0.36300000,0.00119403
113459,0.31800000,-0.00835821
113460,0.27400000,-0.01194030
113461,0.22750000,-0.01194030
113462,0.18200000,-0.01194030
113463,0.13850000,-0.01194030
113464,0.09450000,-0.01194030
113465,0.05500000,-0.03164179
113466,0.01650000,-0.03462687
113467,-0.01700000,-0.01492537
113468,-0.05100000,-0.01194030
113469,-0.07950000,-0.01194030
113470,-0.10650000,-0.01492537
113471,-0.13150000,-0.02805970
113472,-0.15150000,-0.02149254
113473,-0.17000000,-0.01492537
113474,-0.18250000,-0.02507463
113475,-0.19550000,-0.02507463
113476,-0.20650000,-0.02507463
113477,-0.21650000,-0.01194030
113478,-0.22650000,-0.01194030
113479,-0.23500000,-0.01850746
113480,-0.24200000,-0.01492537
113481,-0.25050000,-0.01194030
113482,-0.26050000,-0.01492537
113483,-0.27050000,-0.01492537
113484,-0.28000000,-0.02507463
113485,-0.29300000,-0.01194030
113486,-0.30450000,-0.01194030
113487,-0.31550000,-0.01194030
113488,-0.32700000,-0.01194030
113489,-0.33800000,-0.01194030
113490,-0.34950000,-0.01194030
113491,-0.36100000,-0.01194030
113492,-0.37050000,-0.00537313
113493,-0.38050000,0.00119403
113494,-0.38900000,0.00119403
113495,-0.39750000,0.00119403
113496,-0.40600000,0.00716418
113497,-0.41450000,0.00119403
113498,-0.42150000,-0.01194030
113499,-0.42750000,-0.01194030
113500,-0.43150000,-0.01194030
113501,-0.43700000,0.00119403
113502,-0.44400000,-0.00835821
113503,-0.44700000,-0.01194030
113504,-0.45250000,-0.01194030
113505,-0.45550000,-0.01194030
113506,-0.46000000,-0.00537313
113507,-0.46400000,0.02686567
113508,-0.46950000,0.10567164
113509,-0.47700000,0.15462687
113510,-0.48100000,0.17134328
113511,-0.48800000,-0.02507463
113512,-0.49350000,-0.30686567
113513,-0.50100000,-0.46029851
113514,-0.50650000,-0.59462687
113515,-0.51350000,-0.49611940
113516,-0.52050000,-0.30029851
113517,-0.52350000,-0.14925373
113518,-0.52900000,-0.02507463
113519,-0.53450000,0.02328358
113520,-0.51450000,0.05970149
113521,-0.51700000,0.06626866
113522,-0.52000000,0.07283582
113523,-0.52000000,0.07940299
113524,-0.52150000,0.08597015
113525,-0.52150000,0.08895522
113526,-0.52000000,0.08597015
113527,-0.51700000,0.07940299
113528,-0.51450000,0.09910448
113529,-0.51300000,0.08895522
113530,-0.51050000,0.09552239
113531,-0.50500000,0.10567164
113532,-0.50050000,0.10865672
113533,-0.49250000,0.11223881
113534,-0.48300000,0.12179104
113535,-0.46900000,0.13194030
113536,-0.45100000,0.13492537
113537,-0.42500000,0.13850746
113538,-0.39500000,0.15462687
113539,-0.35350000,0.16776119
113540,-0.30550000,0.16119403
113541,-0.25200000,0.17791045
113542,-0.18850000,0.18746269
113543,-0.12250000,0.19044776
113544,-0.05100000,0.17134328
113545,0.01900000,0.17134328
113546,0.09050000,0.17134328
113547,0.15950000,0.15164179
113548,0.22400000,0.13194030
113549,0.28300000,0.10567164
113550,0.33800000,0.07940299
113551,0.38750000,0.04955224
113552,0.42900000,0.02985075
113553,0.46450000,0.01373134
113554,0.49350000,0.00716418
113555,0.51800000,0.00716418
113556,0.53450000,0.00119403
113557,0.54450000,0.00119403
113558,0.55000000,0.00119403
113559,0.54850000,0.00119403
113560,0.53900000,-0.00537313
113561,0.52650000,0.00119403
113562,0.50450000,0.00119403
113563,0.47850000,-0.00835821
113564,0.44800000,-0.01194030
113565,0.41350000,-0.01194030
113566,0.37650000,-0.01194030
113567,0.33400000,-0.02507463
113568,0.29250000,-0.02507463
113569,0.24750000,-0.03164179
113570,0.20450000,-0.02805970
113571,0.15950000,-0.03462687
113572,0.11950000,-0.03462687
113573,0.07800000,-0.03820896
113574,0.04250000,-0.03820896
113575,0.00950000,-0.03820896
113576,-0.02200000,-0.03820896
113577,-0.04950000,-0.03820896
113578,-0.07300000,-0.03820896
113579,-0.09350000,-0.03462687
113580,-0.11150000,-0.03820896
113581,-0.12950000,-0.03820896
113582,-0.14200000,-0.03820896
113583,-0.15300000,-0.03164179
113584,-0.16400000,-0.02507463
113585,-0.17350000,-0.02507463
113586,-0.18150000,-0.02805970
113587,-0.19000000,-0.02805970
113588,-0.19950000,-0.03820896
113589,-0.20800000,-0.03164179
113590,-0.21600000,-0.02805970
113591,-0.22550000,-0.02507463
113592,-0.23650000,-0.02507463
113593,-0.24750000,-0.02507463
113594,-0.25850000,-0.02805970
113595,-0.27100000,-0.01492537
113596,-0.28050000,-0.01850746
113597,-0.29300000,-0.01194030
113598,-0.30400000,-0.02805970
113599,-0.31350000,-0.02149254
113600,-0.32450000,-0.01850746
113601,-0.33550000,-0.01492537
113602,-0.34400000,-0.01194030
113603,-0.35200000,-0.00179104
113604,-0.35750000,-0.00179104
113605,-0.36450000,0.00119403
113606,-0.37150000,-0.00179104
113607,-0.37550000,-0.01194030
113608,-0.38100000,-0.01194030
113609,-0.38500000,-0.01194030
113610,-0.38950000,-0.01194030
113611,-0.39350000,-0.01194030
113612,-0.40050000,-0.01492537
113613,-0.40700000,-0.01850746
113614,-0.41150000,-0.01850746
113615,-0.41950000,-0.01850746
113616,-0.42800000,0.00716418
113617,-0.43600000,0.07582090
113618,-0.44550000,0.14805970
113619,-0.45400000,0.19343284
113620,-0.46200000,0.10567164
113621,-0.47200000,-0.17910448
113622,-0.48150000,-0.37552239
113623,-0.48950000,-0.58805970
113624,-0.49950000,-0.56537313
113625,-0.50600000,-0.39522388
113626,-0.51450000,-0.22149254
113627,-0.52000000,-0.06746269
113628,-0.52550000,0.01671642
113629,-0.52950000,0.04000000
113630,-0.53250000,0.05313433
113631,-0.53250000,0.06626866
113632,-0.53250000,0.07582090
113633,-0.52950000,0.07940299
113634,-0.52700000,0.07940299
113635,-0.52400000,0.07940299
113636,-0.51850000,0.07940299
113637,-0.51300000,0.07940299
113638,-0.50900000,0.07940299
113639,-0.50600000,0.08895522
113640,-0.50050000,0.09253731
113641,-0.49650000,0.10567164
113642,-0.48950000,0.10567164
113643,-0.48150000,0.10567164
113644,-0.47050000,0.10567164
113645,-0.45400000,0.11880597
113646,-0.43450000,0.12537313
113647,-0.40600000,0.13492537
113648,-0.37400000,0.13492537
113649,-0.33000000,0.16119403
113650,-0.28050000,0.17134328
113651,-0.22150000,0.17134328
113652,-0.15650000,0.16776119
113653,-0.08650000,0.17134328
113654,-0.01500000,0.17791045
113655,0.05800000,0.14805970
113656,0.13050000,0.14149254
113657,0.19950000,0.12179104
113658,0.26400000,0.09253731
113659,0.32300000,0.07582090
113660,0.37950000,0.05611940
113661,0.42650000,0.03343284
113662,0.46900000,0.01014925
113663,0.50450000,0.00119403
113664,0.53500000,0.00119403
113665,0.55700000,-0.01194030
113666,0.57200000,-0.01194030
113667,0.57900000,-0.01194030
113668,0.58150000,-0.01194030
113669,0.57350000,-0.02507463
113670,0.55950000,-0.02149254
113671,0.53900000,-0.01194030
113672,0.51300000,-0.01194030
113673,0.48150000,-0.02507463
113674,0.44400000,-0.01850746
113675,0.40550000,-0.03164179
113676,0.36150000,-0.03820896
113677,0.31650000,-0.03820896
113678,0.27100000,-0.03820896
113679,0.22700000,-0.03820896
113680,0.18150000,-0.04119403
113681,0.13900000,-0.04776119
113682,0.09750000,-0.05791045
113683,0.05800000,-0.04119403
113684,0.02350000,-0.03820896
113685,-0.00950000,-0.03820896
113686,-0.04000000,-0.04477612
113687,-0.06450000,-0.05134328
113688,-0.08800000,-0.03820896
113689,-0.10700000,-0.03820896
113690,-0.12500000,-0.03820896
113691,-0.14000000,-0.03820896
113692,-0.15100000,-0.03820896
113693,-0.16100000,-0.03820896
113694,-0.17200000,-0.04119403
113695,-0.18150000,-0.03820896
113696,-0.19100000,-0.03820896
113697,-0.20050000,-0.03820896
113698,-0.21300000,-0.04119403
113699,-0.22400000,-0.03164179
113700,-0.23650000,-0.03462687
113701,-0.24900000,-0.03462687
113702,-0.26250000,-0.03820896
113703,-0.27500000,-0.03820896
113704,-0.28300000,-0.03820896
113705,-0.29300000,-0.02805970
113706,-0.30100000,-0.03820896
113707,-0.30500000,-0.03462687
113708,-0.31200000,-0.02805970
113709,-0.31900000,-0.03462687
113710,-0.32600000,-0.03462687
113711,-0.33150000,-0.02805970
113712,-0.32550000,-0.01194030
113713,-0.33350000,-0.01492537
113714,-0.33850000,-0.00537313
113715,-0.34500000,-0.00537313
113716,-0.35150000,-0.01194030
113717,-0.35800000,-0.01194030
113718,-0.36600000,-0.01492537
113719,-0.37400000,-0.02507463
113720,-0.38300000,-0.02805970
113721,-0.39250000,-0.03820896
113722,-0.40000000,-0.02805970
113723,-0.40950000,-0.03164179
113724,-0.41850000,-0.02507463
113725,-0.42800000,-0.02805970
113726,-0.43550000,-0.02507463
113727,-0.44350000,0.02328358
113728,-0.45150000,0.10865672
113729,-0.45800000,0.14507463
113730,-0.46300000,0.11522388
113731,-0.46700000,-0.14626866
113732,-0.47000000,-0.41134328
113733,-0.47250000,-0.55522388
113734,-0.47350000,-0.61074627
113735,-0.47500000,-0.47343284
113736,-0.47350000,-0.28358209
113737,-0.47350000,-0.12358209
113738,-0.47250000,-0.02805970
113739,-0.47100000,0.01014925
113740,-0.47000000,0.03641791
113741,-0.46700000,0.05970149
113742,-0.46450000,0.04298507
113743,-0.46300000,0.05970149
113744,-0.46050000,0.07283582
113745,-0.45950000,0.07283582
113746,-0.45950000,0.06268657
113747,-0.45800000,0.06626866
113748,-0.45950000,0.07940299
113749,-0.45950000,0.07940299
113750,-0.45800000,0.07940299
113751,-0.46050000,0.07940299
113752,-0.46200000,0.09253731
113753,-0.45800000,0.09552239
113754,-0.45400000,0.10567164
113755,-0.44350000,0.11522388
113756,-0.43050000,0.11880597
113757,-0.40800000,0.13194030
113758,-0.37900000,0.13194030
113759,-0.34250000,0.13850746
113760,-0.29500000,0.15462687
113761,-0.24150000,0.15820896
113762,-0.17950000,0.15820896
113763,-0.11400000,0.16119403
113764,-0.04300000,0.15820896
113765,0.03050000,0.14805970
113766,0.10400000,0.14149254
113767,0.17350000,0.11880597
113768,0.24050000,0.09910448
113769,0.30450000,0.07940299
113770,0.35950000,0.05611940
113771,0.41100000,0.02985075
113772,0.45700000,0.02029851
113773,0.49350000,0.00119403
113774,0.52400000,0.00119403
113775,0.54500000,-0.00179104
113776,0.56200000,-0.00835821
113777,0.56850000,-0.02149254
113778,0.56850000,-0.01492537
113779,0.56450000,-0.02149254
113780,0.55150000,-0.01492537
113781,0.53300000,-0.01850746
113782,0.50650000,-0.01492537
113783,0.47800000,-0.01194030
113784,0.44250000,-0.02507463
113785,0.40550000,-0.02805970
113786,0.36650000,-0.03820896
113787,0.32550000,-0.03164179
113788,0.28250000,-0.03820896
113789,0.23750000,-0.03820896
113790,0.19700000,-0.04477612
113791,0.15350000,-0.03820896
113792,0.11300000,-0.03820896
113793,0.07600000,-0.03820896
113794,0.04350000,-0.04477612
113795,0.01200000,-0.05134328
113796,-0.01550000,-0.04776119
113797,-0.04200000,-0.05432836
113798,-0.06400000,-0.05791045
113799,-0.08250000,-0.05134328
113800,-0.09850000,-0.05432836
113801,-0.11150000,-0.05134328
113802,-0.12450000,-0.05134328
113803,-0.13500000,-0.05432836
113804,-0.14450000,-0.05134328
113805,-0.15500000,-0.04477612
113806,-0.16400000,-0.04477612
113807,-0.17300000,-0.04477612
113808,-0.18250000,-0.04119403
113809,-0.19000000,-0.04776119
113810,-0.19950000,-0.04776119
113811,-0.21000000,-0.05791045
113812,-0.22150000,-0.03820896
113813,-0.23350000,-0.03820896
113814,-0.24400000,-0.03820896
113815,-0.25600000,-0.03820896
113816,-0.26650000,-0.03820896
113817,-0.27950000,-0.03820896
113818,-0.29000000,-0.03164179
113819,-0.30200000,-0.02805970
113820,-0.31350000,-0.03462687
113821,-0.32550000,-0.03462687
113822,-0.33700000,-0.02507463
113823,-0.34500000,-0.02507463
113824,-0.35550000,-0.01492537
113825,-0.36500000,-0.01194030
113826,-0.37250000,-0.00835821
113827,-0.38200000,-0.00835821
113828,-0.38950000,-0.02507463
113829,-0.39650000,-0.03164179
113830,-0.40300000,-0.02507463
113831,-0.41050000,-0.03462687
113832,-0.41600000,-0.03820896
113833,-0.42000000,-0.03820896
113834,-0.42400000,-0.03820896
113835,-0.43050000,-0.03462687
113836,-0.43300000,-0.02149254
113837,-0.43700000,0.01074627
113838,-0.44350000,0.07283582
113839,-0.44600000,0.13194030
113840,-0.45750000,0.12537313
113841,-0.46400000,-0.08059701
113842,-0.46900000,-0.37194030
113843,-0.47400000,-0.50626866
113844,-0.47900000,-0.60776119
113845,-0.48550000,-0.48358209
113846,-0.48950000,-0.30686567
113847,-0.49600000,-0.14626866
113848,-0.50100000,-0.02805970
113849,-0.50250000,0.03343284
113850,-0.50600000,0.05313433
113851,-0.51000000,0.05611940
113852,-0.51150000,0.05611940
113853,-0.51150000,0.06626866
113854,-0.51150000,0.07940299
113855,-0.51000000,0.08238806
113856,-0.51000000,0.07940299
113857,-0.50600000,0.07940299
113858,-0.50350000,0.07940299
113859,-0.49950000,0.07940299
113860,-0.49600000,0.08597015
113861,-0.49200000,0.09253731
113862,-0.48550000,0.09253731
113863,-0.47900000,0.08895522
113864,-0.46900000,0.10208955
113865,-0.45600000,0.11522388
113866,-0.43950000,0.13194030
113867,-0.41600000,0.12835821
113868,-0.38550000,0.13194030
113869,-0.34950000,0.15462687
113870,-0.30450000,0.17134328
113871,-0.25300000,0.17432836
113872,-0.19400000,0.18089552
113873,-0.13350000,0.17134328
113874,-0.06650000,0.17134328
113875,0.00000000,0.17134328
113876,0.06700000,0.15462687
113877,0.13150000,0.14149254
113878,0.19400000,0.12179104
113879,0.25100000,0.09552239
113880,0.30350000,0.07940299
113881,0.35100000,0.05611940
113882,0.39200000,0.03641791
113883,0.42700000,0.02029851
113884,0.45400000,0.01014925
113885,0.47700000,0.00119403
113886,0.49350000,0.00119403
113887,0.50250000,0.00119403
113888,0.50500000,0.00119403
113889,0.50400000,0.00119403
113890,0.49500000,0.00119403
113891,0.48100000,-0.00835821
113892,0.46050000,-0.01194030
113893,0.43350000,-0.01194030
113894,0.40500000,-0.01194030
113895,0.36900000,-0.01194030
113896,0.33150000,-0.01850746
113897,0.29300000,-0.02507463
113898,0.25100000,-0.02805970
113899,0.20850000,-0.02805970
113900,0.16450000,-0.03820896
113901,0.12500000,-0.03462687
113902,0.08500000,-0.03820896
113903,0.04650000,-0.02507463
113904,0.01050000,-0.03820896
113905,-0.02150000,-0.02805970
113906,-0.05100000,-0.02805970
113907,-0.07700000,-0.03164179
113908,-0.10250000,-0.03820896
113909,-0.12450000,-0.02805970
113910,-0.14100000,-0.03820896
113911,-0.15800000,-0.03462687
113912,-0.17350000,-0.03462687
113913,-0.18600000,-0.03820896
113914,-0.19750000,-0.03820896
113915,-0.20800000,-0.03164179
113916,-0.21850000,-0.01492537
113917,-0.22850000,-0.02507463
113918,-0.23900000,-0.03462687
113919,-0.24650000,-0.03164179
113920,-0.25800000,-0.01850746
113921,-0.26850000,-0.03462687
113922,-0.27850000,-0.02149254
113923,-0.28900000,-0.00835821
113924,-0.29950000,-0.02149254
113925,-0.31100000,-0.03820896
113926,-0.32100000,-0.03462687
113927,-0.33150000,-0.03164179
113928,-0.34050000,-0.02149254
113929,-0.35050000,-0.02507463
113930,-0.35950000,-0.02149254
113931,-0.36850000,-0.03462687
113932,-0.37650000,-0.02149254
113933,-0.38400000,-0.01194030
113934,-0.39300000,-0.01492537
113935,-0.39950000,-0.00835821
113936,-0.40450000,0.00119403
113937,-0.41100000,0.00119403
113938,-0.41600000,0.00119403
113939,-0.42250000,0.00119403
113940,-0.42800000,-0.00179104
113941,-0.43300000,-0.01194030
113942,-0.43800000,-0.01194030
113943,-0.44450000,-0.01194030
113944,-0.45100000,-0.01194030
113945,-0.45750000,-0.01194030
113946,-0.46500000,-0.01194030
113947,-0.47150000,-0.00835821
113948,-0.47800000,-0.01194030
113949,-0.48800000,-0.00179104
113950,-0.49600000,0.02985075
113951,-0.50250000,0.11522388
113952,-0.50750000,0.15462687
113953,-0.51400000,0.16119403
113954,-0.52150000,-0.05791045
113955,-0.52550000,-0.33611940
113956,-0.52800000,-0.49313433
113957,-0.53200000,-0.60119403
113958,-0.53300000,-0.47343284
113959,-0.53300000,-0.29014925
113960,-0.53300000,-0.13970149
113961,-0.53200000,-0.02149254
113962,-0.52950000,0.02686567
113963,-0.52800000,0.04656716
113964,-0.52300000,0.06626866
113965,-0.51750000,0.07582090
113966,-0.51500000,0.07940299
113967,-0.51000000,0.07582090
113968,-0.50900000,0.08597015
113969,-0.50400000,0.07940299
113970,-0.50000000,0.08895522
113971,-0.49650000,0.08895522
113972,-0.49350000,0.10567164
113973,-0.49000000,0.09552239
113974,-0.48750000,0.10567164
113975,-0.48600000,0.10567164
113976,-0.48350000,0.12179104
113977,-0.47850000,0.12179104
113978,-0.46950000,0.13194030
113979,-0.45650000,0.13850746
113980,-0.43700000,0.14507463
113981,-0.41150000,0.14507463
113982,-0.37650000,0.15820896
113983,-0.33300000,0.17134328
113984,-0.28550000,0.18447761
